bugId,effectiveness,text,keywords
256173,1,gc set transform lose antialia set cocoa gc set antialia swt transform transform displai gc set transform gc draw oval oval antialia set antialia swt call set transform work fine ssq check set clip problem lose alpha,gc transform set cocoa antialia transform displai transform draw oval antialia set set work
256261,1,hand cursor stai releas ctrl hover link head open text editor linkabl content press hold ctrl move mous cursor link mous cursor turn hand releas ctrl expect mous cursor revert beam stai hand move mous,text linkabl content ctrl move cursor expect cursor move
256327,1,cocoa form layout odditi build id creat plugin project extens tab extens list bottom part scroll access odditi layout form haven page fine carbon prefer size calcul correctli align interpret bottom,tab list scroll access
256346,1,combo control prefer size determin select item context control cocoa combo control swt read select prefer size determin select item combo control longest item drop list case carbon select item size prefer chosen line size combo box suffici accommod longest line list select truncat,control prefer size determin context read select prefer list carbon select item size chosen line box suffici longest line list truncat
256350,4,hit test wrong control region,hit control region
256469,1,popup outlin ctrl determinist behavior char lost lost degrad function start keystrok determinist behavior cu editor ctrl popup outlin prefix foo recogn time invok brows class number charact lost caus search fail search foo,popup char degrad function keystrok popup foo time invok number
256476,1,default select spinner control add default select listen spinner hit return spinner focu event widget ns event kei code spinner ns event charact modifi consist approach,ns code spinner ns modifi
256685,1,cool bar control vertic style horizont fill appli vertic fill build eclips sdk mac osx cocoa compar carbon context swt control cool bar control vertic style horizont fill horizont fill vertic fill appli occur cocoa carbon,cool vertic eclips carbon cool occur carbon
256687,2,npe tree set select call set select tree item null caus npe,tree call set tree item
256688,1,index bound tree item call set text foo set imag img caus,index call set
256719,2,label control align set appli text label build eclips sdk mac osx cocoa compar carbon context swt control label control set align left center effect text label wrap style select contrast imag label align,eclips mac set align text style imag align
256770,1,style text set background conflict line style listen build id step reproduc line style listen instal call set background result odd background line style listen make text background transpar caus problem set backgrund doesn reset line style fix move reset code add line style listen line style listen method public void add line style listen line style listen listen check widget listen null swt error swt error null argument listen line style reset line style replac code add listen line style style text listen listen privat void reset line style set style rang null null true render clear line style content line count call method set background public void set background color color check widget background color super set background color reset line style insert call super redraw submit patch becaus couldn find creat eclips ll open extra bug trivial make extract method line insert bug problem fix,set reset line style
256825,1,eclips problem tab drag column separ caus applic hang build eclips sdk mac osx cocoa compar carbon context eclips sdk workbench problem tab reproduc hang drag column separ touch cross caus applic infinit loop requir forc problem bad resourc laptop froze shut offend eclips app sourc problem column problem tab minimum width drag column separ effect overlap carbon column problem tab minimum width prevent column separ drag close,tab cocoa column caus column column column drag
256845,1,shell control remain top properti void applic build eclips sdk mac osx cocoa compar carbon context swt control shell control shell control set top top appli correctli long remain context applic select applic desktop shell lose top properti return origin applic case eclips workbench shell longer top caus headach shell set modal act origin applic care modal shell return origin applic top shell lurk underneath stuff desktop oftentim clue caus ensu system beep,eclips mac cocoa context swt control shell control shell control top top remain context applic applic desktop shell top properti
256870,1,logic draw vertic gradient bottom tab incorrect build id step reproduc vertic gradient drawn proper option tab folder tab tab folder shell swt button tab set tab height clear visibl tab set select background color displai system color swt color dark blue displai system color swt color red displai system color swt color green displai system color swt color cyan int true inform logic method tab folder draw background gc gc int shape int int int width int height color default background imag imag color color int percent boolean vertic modifi vertic bottom bottom percent percent length int posit percent percent length height gc set background default background gc fill rectangl width posit int po color color color color length color null color default background int percent length gc set foreground color color color color null color default background gc set background color int percent percent percent els percent int gradient height percent percent height gc fill gradient rectangl po width gradient height true po gradient height,draw vertic gradient bottom tab incorrect
256919,1,disabl swt control effect control build eclips sdk mac osx cocoa compar carbon context swt control link progress bar sash tab folder text control disabl control enabl select effect loss function carbon carbon sash control unaffect disabl control,build cocoa context swt control tab text control disabl control enabl
256940,1,popup menu unexpect applic context menu build eclips sdk mac osx cocoa compar carbon context swt control popup menu carbon number control click control open applic context menu expect sampl popup menu popup menu expect popup menu disabl respons click control cocoa combo control applic context menu popup disabl enabl oddli control disabl sampl popup menu cool bar control expect applic context menu text area irrespect popup enabl disabl carbon link control applic context menu popup disabl sash control applic context menu text area popup disabl enabl context menu text area popup menu work carbon popup work spinner control applic context menu popup disabl enabl text control applic context menu popup disabl browser control browser context menu popup disabl carbon correct carbon popup menu disabl popup browser control popup menu enabl popup sampl popup menu,click control cocoa combo control applic context menu popup disabl
257007,2,swt control foreground color appli correctli build eclips sdk mac osx cocoa compar carbon context swt control foreground color paramet foreground color appli carbon control link group titl text,eclips control titl text
257056,1,test style border miss string build id step reproduc method org eclips swt graphic text style string doesn includ border field output pleas add buffer append border style swt buffer length start length buffer append buffer append border switch border style case swt border solid buffer append border solid break case swt border dash buffer append border dash break case swt border dot buffer append border dot break default buffer append buffer append border style buffer append break border color null buffer append border color buffer append border color,style border
257088,1,convert imag bit argb load platform load imag nativ loader ve load imag creat bit argb copi copi simplifi rest code imag becaus format imag,platform load imag nativ imag creat copi becaus imag
257188,6,regress behaviour swt activ event set focu call child control,swt event set focu call control
257237,1,block select copi past block select work line area insid,block copi past block select insid
257238,1,style text block select mode troubl caret newlin block select mode troubl put caret line start type small blink caret stai caret type return work block reproduc swt text editor,style block mode troubl caret newlin
257442,4,click swt cascad menu item dismiss menu cocoa click menu item submenu menu menu bar context menu close hover open submenu expect app carbon cocoa app click menu item submenu menu open,swt cascad menu dismiss menu menu submenu menu menu bar menu
257534,1,javadoc mous event state mask mention mous mask head javadoc mous event state mask includ mous mask event state mask copi constructor,mous state mask includ mous mask state mask
257582,1,tabl item background green select public static void main string arg final displai displai displai shell shell shell displai shell set layout fill layout final tabl tabl tabl shell swt multi swt border tabl set font font displai monaco swt int tabl item item tabl item tabl swt item set text itemxxxxxxxxxxxxxxxxxxxxx tabl index item tabl add listen swt measur item listen public void handl event event event tabl item item tabl item event item string text item text event gc set font displai system font event width event gc string extent text tabl add listen swt eras item listen public void handl event event event event detail swt foreground tabl add listen swt paint item listen public void handl event event event tabl item item tabl item event item string text item text event gc set font displai system font event gc draw string text event event tabl set select shell pack shell open shell dispos displai read dispatch displai sleep displai dispos,item select final displai set layout tabl multi swt border tabl font font displai item tabl item tabl set itemxxxxxxxxxxxxxxxxxxxxx add listen measur item event event event tabl item string text font system font event width event string add eras event swt foreground tabl listen listen event tabl item item item event item item font font gc string select dispos displai sleep displai
257584,1,tabl column size initi run test case note item visibl tabl column size platfom horizont scroll show show press button pack public static void main string arg final displai displai displai shell shell shell displai shell set layout fill layout final tabl tabl tabl shell swt multi swt border final tabl column column tabl column tabl swt tabl set font font displai monaco swt int tabl item item tabl item tabl swt item set text itemxxxxxxxxxxxxxxxxxxxxx tabl index item tabl add listen swt measur item listen public void handl event event event tabl item item tabl item event item string text item text event gc set font displai system font event width event gc string extent text tabl add listen swt eras item listen public void handl event event event event detail swt foreground tabl add listen swt paint item listen public void handl event event event tabl item item tabl item event item string text item text event gc set font displai system font event gc draw string text event event button button button shell swt push button set text pack column button add listen swt select listen public void handl event event event column pack shell set bound shell open shell dispos displai read dispatch displai sleep displai dispos,column tabl column shell final tabl swt border final tabl column tabl tabl set monaco swt item tabl set itemxxxxxxxxxxxxxxxxxxxxx tabl listen measur listen event tabl item item string text event gc font font width gc extent text add swt eras listen event tabl add swt paint listen item event item string item gc set font gc event listen select column open sleep
257614,1,browser add api evalu js express similar execut return express return success boolean propog js error java side form swt,browser add execut return success boolean java swt
257967,1,block select past wrong styledtext scroll run text editor open file line long line switch block select mode resiz scroll bar show scroll left put text clipboard select text editor past bug insert locat past offset scroll offset,block select past styledtext scroll
258134,1,eclips start due miss pango callback,eclips start pango callback
258159,1,messag box crash run control bit swt open browser tab click mozilla check box control crash,run control bit box
258305,1,dnd drag multipl sourc heirarchi show proper drag imag drag multipl item type project packag explor mous drag imag displai item packag select note drag multipl object hierarch sourc project work fine,drag item explor mous drag imag item select
258309,2,browser browser crash snippet bit gtk problem ns memori return cast int correct xpcom interfac becaus ns memori scriptabl repres pointer return code truncat dump unexpect error detect hot spot virtual machin sigsegv xb pc pid tid java vm java hot spot tm bit server vm mix mode problemat frame libc thread java thread main thread nativ id snip stack fbfe fc sp fbfff free space nativ frame compil java code interpret vv vm code nativ code libc error occur error report step id xb java frame compil java code interpret vv vm code org eclips swt intern mozilla xpcom memmov lorg eclips swt intern mozilla ns id org eclips swt browser extern interfac jj org eclips swt browser extern method org eclips swt intern mozilla xpcom object callback stub routin call stub org eclips swt intern gtk os gtk main event org eclips swt intern gtk os gtk main event org eclips swt widget displai event proc jj stub routin call stub org eclips swt intern gtk os main context iter jz org eclips swt intern gtk os main context iter jz org eclips swt widget displai read dispatch org eclips swt snippet snippet main ljava lang string stub routin call stub snip vm argument jvm arg dfile encod utf java command org eclips swt snippet snippet launcher type sun standard environ variabl path usr kerbero bin usr local bin bin usr bin usr bin ld librari path bluebird teamswt ggai jre jre lib amd server bluebird teamswt ggai jre jre lib amd bluebird teamswt ggai jre jre lib amd usr lib mozilla seamonkei shell bin sh displai wsggayedlnx signal handler sigsegv libjvm sa mask ffbfeff sa flag sigbu libjvm sa mask ffbfeff sa flag sigfp libjvm dd sa mask ffbfeff sa flag sigpip sig ign sa mask sa flag sigil libjvm dd sa mask ffbfeff sa flag sigusr sig dfl sa mask sa flag sigusr libjvm fc sa mask sa flag sighup libjvm sa mask ffbfeff sa flag sigint libjvm sa mask ffbfeff sa flag sigquit libjvm sa mask ffbfeff sa flag sigterm libjvm sa mask ffbfeff sa flag os red hat enterpris linux ws releas nahant updat unam linux el wed jul edt libc glibc nptl rlimit stack core nproc nofil infin load averag cpu total em ht memori page physic free swap free vm info java hot spot tm bit server vm linux amd built sep java gcc su se linux,browser crash problem return cast int correct xpcom becaus ns memori repres dump error spot virtual machin sigsegv xb pc pid tid java hot spot tm vm problemat frame libc thread java thread main thread nativ id stack fbfe fc sp fbfff free space nativ interpret vv vm nativ error occur error step id xb java compil code code eclips swt intern mozilla xpcom memmov lorg swt ns eclips swt extern interfac jj org swt method eclips swt mozilla xpcom stub call org os gtk swt gtk main org swt proc call stub intern jz org swt gtk context org swt displai eclips swt snippet main ljava routin call vm dfile java command org swt snippet variabl usr kerbero bin usr bin bin usr bin bin ld bluebird teamswt ggai teamswt ggai jre amd bluebird teamswt jre lib amd usr mozilla seamonkei shell bin wsggayedlnx sigsegv libjvm ffbfeff sa flag sigbu libjvm ffbfeff flag sigfp dd sa flag sigpip sa sa flag sigil dd sa ffbfeff flag dfl sa mask sa flag libjvm fc sa sa mask flag sa sa ffbfeff flag libjvm mask ffbfeff sa flag red hat linux ws updat wed glibc nptl rlimit nproc infin total ht memori physic vm hot tm bit server linux amd gcc linux
258391,1,model dialog parent window respons drop event build id step reproduc launch eclips open model dialog open prefer dialog file prefer file open dialog file open file drag simpl text file txt drop eclips editor area problem txt open expect perfer dialog file open dialog model dialog model dialog parent window respons drop event drop document open eclips inform,model dialog parent window respons
258727,5,tab folder select item button press,tab select item button
258970,1,gc text extent leak ns attribut string,gc extent ns attribut
258975,1,menu creat item leak ns menu item creat item ns menu empti menu item creat empti menu empti menu null ns item set submenu empti menu creat empti menu alloc ns menu item don autoreleas don refer releas,menu creat item ns menu item
258978,1,deprec method tree list tabl cocoa document method ns tabl view select row extend select deprec void select row index ns index set index extend select bool extend deprec version method list drag detect int int boolean boolean menu event int int int tabl drag detect int int boolean boolean menu event int int int tree drag detect int int boolean boolean menu event int int int select tree item problem futur document deprec,cocoa document method ns tabl view select row extend select deprec select row index ns index set index extend select extend
258992,1,cocoa cmd select doesn work initi select workspac dialog build id step reproduc instal eclips cocoa version launch select workspac dialog text select click somewher insert point type cmd select text edit box result beep select doesn expect result beep content edit box select,instal version launch select workspac dialog text select click
259003,1,eclips cocoa drag drop packag explor incorrectli show icon illeg drop target build id step reproduc packag explor top level element work set creat work set work set java project foo show project work set drag project foo work set result cursor shown don drop circl slash aren drop screenshot drop move fine expect result mous cursor correctli valid drop target,eclips cocoa drag drop packag explor drop target
259141,3,tree select extrem slow swt virtual swt multi,tree select virtual multi
259295,10,background color set label imag,background color label imag
259687,1,browser javascript execut asynchron xulrunn,browser execut xulrunn
259910,1,unprecis javadoc imag data constructor illeg argument ul li error invalid argument width height neg depth li read width height neg,ul error width height neg depth li height neg
260076,2,infinit loop tree clear custom width,tree clear width
260277,4,dispos tabl column caus crash shutdown run snippet close shell error bottom spew public static void main string arg final displai displai displai shell shell shell displai shell set bound shell set layout fill layout tabl tabl tabl shell swt shell open tabl column tabl column tabl swt tabl column tabl column tabl swt dispos dispos shell dispos displai read dispatch displai sleep displai dispos process java path system librari framework java vm framework version home bin java identifi java version code type ppc nativ parent process eclips date time os version mac os report version type exc breakpoint sigtrap code af crash thread applic specif inform objc freed id messag releas freed object dbb thread crash libobjc dylib af objc error libobjc dylib objc error appl foundat bc ns pop autoreleas pool libswt pi cocoa jnilib cb java org eclips swt intern cocoa os objc msg send ii bc ecc libhotspot dylib pss libhotspot dylib pss libhotspot dylib fc jni creat java ms impl libhotspot dylib jni creat java vm impl java aa java cc java xbffff thread lib system dylib aa mach msg trap lib system dylib aa malloc zone malloc libhotspot dylib jvm rais signal libhotspot dylib jvm rais signal libhotspot dylib jvm rais signal lib system dylib pthread bodi thread lib system dylib aa mach msg trap lib system dylib aab mach msg libhotspot dylib jvm rais signal libhotspot dylib jvm rais signal libhotspot dylib jvm rais signal libhotspot dylib jvm rais signal libhotspot dylib jvm rais signal lib system dylib pthread bodi thread lib system dylib aa mach msg trap libhotspot dylib cc jvm rais signal libhotspot dylib jvm rais signal libhotspot dylib aa jvm monitor wait bc libhotspot dylib pss libhotspot dylib pss libhotspot dylib pss libhotspot dylib jio printf libhotspot dylib jvm rais signal libhotspot dylib jvm rais signal lib system dylib pthread bodi thread lib system dylib aa mach msg trap lib system dylib aab mach msg libhotspot dylib cc jvm rais signal libhotspot dylib jvm rais signal libhotspot dylib aa jvm monitor wait bc libhotspot dylib pss libhotspot dylib pss libhotspot dylib pss libhotspot dylib jio printf libhotspot dylib jvm rais signal libhotspot dylib jvm rais signal lib system dylib pthread bodi thread lib system dylib aa mach msg trap lib system dylib aab mach msg libhotspot dylib jvm rais signal libhotspot dylib jvm rais signal libhotspot dylib jvm rais signal libhotspot dylib jvm rais signal lib system dylib pthread bodi thread lib system dylib aa semaphor wait trap libhotspot dylib jvm rais signal libhotspot dylib jvm rais signal libhotspot dylib jvm rais signal libhotspot dylib jvm rais signal lib system dylib pthread bodi thread lib system dylib aa mach msg trap libhotspot dylib libhotspot dylib cc jvm rais signal libhotspot dylib jvm rais signal libhotspot dylib libhotspot dylib libhotspot dylib jvm rais signal libhotspot dylib jvm rais signal lib system dylib pthread bodi thread crash ppc thread state srr af srr dar dsisr af xbfffd xa efb xfffff xa aac cae cb xbfffe fcb xbfffe xbfffe fcac xbfffe xbfffe xbfffe dbb xbfffdfb aa cr xer lr af ctr aac vrsave binari imag fff java ac aad system librari framework java vm framework version home bin java xe fff appl java vm cd ab system librari framework java vm framework version java vm cffc libverifi dylib eaca bae ea fd system librari framework java vm framework version librari libverifi dylib bfff libjava jnilib ae system librari framework java vm framework version librari libjava jnilib fff libzip jnilib dda ebb system librari framework java vm framework version librari libzip jnilib dffc libswt cocoa jnilib user grant document workspac cocoa org eclips swt cocoa macosx libswt cocoa jnilib dcfff libswt pi cocoa jnilib user grant document workspac cocoa org eclips swt cocoa macosx libswt pi cocoa jnilib ff appl raw camera bundl af fd eab ed system librari core servic raw camera bundl content mac os raw camera ffff appl dictionari servic compon ead baa system librari compon dictionari servic compon content mac os dictionari servic fe fe dyld dc fc fe dd usr lib dyld fff appl launch servic ff ce system librari framework core servic framework version framework launch servic framework version launch servic bfffb appl core foundat dc system librari framework core foundat framework version core foundat ff appl framework io kit ba ee deebca ff system librari framework io kit framework version io kit ffa lib gl programm dylib da ed ef system librari framework open gl framework version librari lib gl programm dylib fff appl ink framework ad bc dd dcc system librari framework carbon framework version framework ink framework version ink affb lib cgat dylib df cc ba dc system librari framework applic servic framework version framework core graphic framework version resourc lib cgat dylib afff libcrypto dylib fec caf usr lib libcrypto dylib bfff appl web kit de ed system librari framework web kit framework version web kit cc ffb appl foundat dab bf da system librari framework foundat framework version foundat cc fff mit kerbero ffed fc ba eac dce system librari framework kerbero framework version kerbero dbc ffb libstdc dylib ffac usr lib libstdc dylib ffb appl htmlrender db de fae ef system librari framework carbon framework version framework html render framework version html render fff appl common panel ed acf system librari framework carbon framework version framework common panel framework version common panel ffb appl secur caf cf system librari framework secur framework version secur ffc appl cf network bb system librari framework core servic framework version framework cf network framework version cf network ffb appl core data cf cb ee edb ababa system librari framework core data framework version core data fff appl java script core ac bc ed system librari framework java script core framework version java script core ad fff appl navig servic cb ba system librari framework carbon framework version framework navig servic framework version navig servic ffb appl installserv framework system librari privat framework instal server framework version instal server fff libhotspot dylib eca system librari framework java vm framework version librari libhotspot dylib fff lib gl dylib system librari framework open gl framework version librari lib gl dylib fff appl vec lib vec lib system librari framework vec lib framework version vec lib ffb libgcc dylib ea fd ba cd usr lib libgcc dylib bffb appl print framework print ae ae aacd system librari framework carbon framework version framework print framework version print ffff libobjc dylib ba dcd usr lib libobjc dylib bfff appl speech recognit framework ae dc system librari framework carbon framework version framework speech recognit framework version speech recognit db ff appl core graphic dc ca aa system librari framework applic servic framework version framework core graphic framework version core graphic db fff lib bla dylib system librari framework acceler framework version framework vec lib framework version lib bla dylib fff lib rip dylib becbd fd eec ad system librari framework applic servic framework version framework core graphic framework version resourc lib rip dylib ffb appl imag io framework cbe cca edc bea system librari framework applic servic framework version framework imag io framework version imag io cffb libicucor dylib ee fef baa usr lib libicucor dylib ffb appl dictionari servic fe eeb cd system librari framework core servic framework version framework dictionari servic framework version dictionari servic ffe lib gif dylib bb ee aaeea system librari framework applic servic framework version framework imag io framework version resourc lib gif dylib aa fff libresolv dylib cadea ac usr lib libresolv dylib aa fe lib system dylib ab ba aec usr lib lib system dylib fff appl app kit afcaa efeb ef dc system librari framework app kit framework version app kit ba bdfff appl ebf cc ce system librari framework carbon framework version framework framework version fff libffi dylib dbce aa abd usr lib libffi dylib efff appl search kit ec fee system librari framework core servic framework version framework search kit framework version search kit ff libmath common dylib usr lib system libmath common dylib fff appl coreui system librari privat framework core ui framework version core ui affd lib radianc dylib cc system librari framework applic servic framework version framework imag io framework version resourc lib radianc dylib ffb appl audio core audio caa ed bf system librari framework core audio framework version core audio fff libbsm dylib fca cbe bc usr lib libbsm dylib fff appl acceler acceler system librari framework acceler framework version acceler ff appl applic servic aa ee bb system librari framework applic servic framework version applic servic db fe lib lapack dylib system librari framework acceler framework version framework vec lib framework version lib lapack dylib df ffff libxslt dylib ce cf faeb usr lib libxslt dylib ecc fff appl ae da ec fb dd ed system librari framework core servic framework version framework ae framework version ae ffa appl core servic dda eae system librari framework core servic framework version core servic cfff appl system configur bf fe db system librari framework system configur framework version system configur ff appl audio sound manag bcaf system librari framework carbon framework version framework carbon sound framework version carbon sound fff appl core servic os servic bd fe system librari framework core servic framework version framework os servic framework version os servic ffe appl quartz core ef ce dfe system librari framework quartz core framework version quartz core fd cffb appl desktop servic dc dedd fa system librari privat framework desktop servic priv framework version desktop servic priv dfff appl carbon ec db ead ee system librari framework carbon framework version carbon ffb lib png dylib ff dcfa de system librari framework applic servic framework version framework imag io framework version resourc lib png dylib aa caff lib jpeg dylib fdf ffb bc bb system librari framework applic servic framework version framework imag io framework version resourc lib jpeg dylib cb fff libz dylib dd ad af da usr lib libz dylib da fff appl disk arbitr badc df system librari framework disk arbitr framework version disk arbitr ffb appl openscript eb ce eef ee system librari framework carbon framework version framework open script framework version open script cff libauto dylib bd usr lib libauto dylib affb appl servic ca cd edf system librari framework applic servic framework version framework servic framework version servic fc libv dsp dylib system librari framework acceler framework version framework vec lib framework version libv dsp dylib ffb appl securityhi cac system librari framework carbon framework version framework secur framework version secur ff appl helpdata system librari privat framework data framework version data fff appl print framework print core edcef system librari framework applic servic framework version framework print core framework version print core ffb appl imag captur system librari framework carbon framework version framework imag captur framework version imag captur aa bdfff appl lang analysi db cbf system librari framework applic servic framework version framework lang analysi framework version lang analysi bf ffb appl toolbox ffaf df system librari framework carbon framework version framework toolbox framework version toolbox bff dff appl opengl bd fa db system librari framework open gl framework version open gl ca ff appl applic servic af dca ba system librari framework applic servic framework version framework framework version ca dbdffa appl imag system librari framework acceler framework version framework imag framework version imag dbe ffb appl audio toolbox audio toolbox system librari framework audio toolbox framework version audio toolbox ffff appl core video ba de system librari framework core video framework version core video fd fff appl qd cd bef cfb ccd system librari framework applic servic framework version framework qd framework version qd fd fff appl core text ce abbfca bd ae df system librari framework applic servic framework version framework core text framework version core text cffb appl core servic carbon core af ef bf system librari framework core servic framework version framework carbon core framework version carbon core acfff appl acceler vec lib vec lib system librari framework acceler framework version framework vec lib framework version vec lib ad fcfff appl metadata fdad bda efd ca ca system librari framework core servic framework version framework metadata framework version metadata fafff libxml dylib dedfda db usr lib libxml dylib fb fff libcup dylib dadbdc edd aec usr lib libcup dylib fff libsqlit dylib fe eab cf ee usr lib libsqlit dylib fff appl color sync system librari framework applic servic framework version framework color sync framework version color sync abffb appl speech synthesi framework dc dac aa system librari framework applic servic framework version framework speech synthesi framework version speech synthesi ac eff appl web core cb df ca fa system librari framework web kit framework version framework web core framework version web core ffff appl audio unit audio unit system librari framework audio unit framework version audio unit bfd bfdff appl cocoa db ba system librari framework cocoa framework version cocoa bfe fffb lib tiff dylib af ceee system librari framework applic servic framework version framework imag io framework version resourc lib tiff dylib ca cfcfff lib glu dylib system librari framework open gl framework version librari lib glu dylib cfd cfff lib gl imag dylib df fb ff ac bfdda system librari framework open gl framework version librari lib gl imag dylib afff lib sync dylib bc cfa ca ea system librari framework applic servic framework version framework core graphic framework version resourc lib sync dylib eb ffb appl shortcut ce system librari privat framework shortcut framework version shortcut eb bfff libv misc dylib system librari framework acceler framework version framework vec lib framework version libv misc dylib xfffec xfffeffff libobjc dylib usr lib libobjc dylib xffff xffff lib system dylib usr lib lib system dylib,crash displai code ppc parent eclips breakpoint sigtrap code crash specif freed id releas object thread crash objc ns autoreleas libswt pi cocoa jnilib org cocoa os objc send ii xbffff thread mach pthread mach trap thread thread efb content compon compon affd png secur dca toolbox video ad cocoa
260291,7,control offer set messag text widget head control offer messag properti set api dialog text widget,set text set text widget
260364,1,document swt search swt cancel hin ts text document swt search swt cancel hin ts text widget,swt hin swt search swt hin
260407,1,css css attribut storag notif css support css class css id style sheet widget widget set data advantag caller creat depend css packag problem set data lack notif css class id stylesheet widget style inform reappli custom api set widget set cssid string widget set css class string notif widget set data issu approach blanket broadcast notif store widget notif orthogon extens widget data listen interest specif subset kei notif mechan base kei set,issu blanket notif widget notif extens widget data specif subset
260460,5,scroll wheel scroll pixel line style text titl special bad don free spin mous appl mighti mous make wheel scroll slow machin,scroll wheel scroll style spin appl mous wheel scroll slow
260514,5,resiz column virtual tabl updat horizont scroll bar,resiz tabl updat
260533,1,contribut menu show inadvert call shortcut browser focu,menu inadvert focu
